seq_id	song	seq_name	n_frames
1057	mocapbpm137_v3	ten_step_mocapbpm137_v3.seq	16
1058	mocapbpm137_v3	woo_jab_mocapbpm137_v3.seq	16
1059	mocapbpm93	broadway_mocapbpm93.seq	16
1060	mocapbpm93	hands_in_the_air_mocapbpm93.seq	16
1061	mocapbpm93	portrait_mocapbpm93.seq	16
1062	mocapbpm93	reach_down_arms_mocapbpm93.seq	16
1063	mocapbpm93	say_what_mocapbpm93.seq	16
1064	mocapbpm93	step_center_and_clap_mocapbpm93.seq	16
1065	mocapbpm93	swirlies_mocapbpm93.seq	16
1066	mocapbpm93	woo_jab_mocapbpm93.seq	16
1067	mocapbpm93	woo_mocapbpm93.seq	16
1068	mocapbpm93_v2	amped_l_mocapbpm93_v2.seq	16
1069	mocapbpm93_v2	back_l_mocapbpm93_v2.seq	16
1070	mocapbpm93_v2	courier_mocapbpm93_v2.seq	16
1071	mocapbpm93_v2	eye_spy_mocapbpm93_v2.seq	16
1072	mocapbpm93_v2	finishing_move_mocapbpm93_v2.seq	14
1073	mocapbpm93_v2	headwrush_mocapbpm93_v2.seq	16
1074	mocapbpm93_v2	how_we_do_mocapbpm93_v2.seq	16
1075	mocapbpm93_v2	portrait_mocapbpm93_v2.seq	16
1076	mocapbpm93_v2	reach_down_arms_mocapbpm93_v2.seq	16
1077	mocapbpm93_v2	say_what_mocapbpm93_v2.seq	16
1078	mocapbpm93_v2	select_r_mocapbpm93_v2.seq	16
1079	mocapbpm93_v2	slice_out_mocapbpm93_v2.seq	16
1080	mocapbpm93_v2	step_center_and_clap_mocapbpm93_v2.seq	16
1081	mocapbpm93_v2	ten_step_mocapbpm93_v2.seq	16
1082	mocapbpm93_v2	this_or_that_mocapbpm93_v2.seq	16
1083	mocapbpm93_v2	woo_mocapbpm93_v2.seq	16
1084	mocapbpm93_v3	blazer_mocapbpm93_v3.seq	16
1085	mocapbpm93_v3	chill_mocapbpm93_v3.seq	16
1086	mocapbpm93_v3	courier_mocapbpm93_v3.seq	16
1087	mocapbpm93_v3	crunch_r_mocapbpm93_v3.seq	16
1088	mocapbpm93_v3	gank_mocapbpm93_v3.seq	16
1089	mocapbpm93_v3	headbanger_mocapbpm93_v3.seq	16
1090	mocapbpm93_v3	hyper_r_mocapbpm93_v3.seq	16
1091	mocapbpm93_v3	no_worries_mocapbpm93_v3.seq	16
1092	mocapbpm93_v3	reach_down_arms_mocapbpm93_v3.seq	16
1093	mocapbpm93_v3	slice_out_mocapbpm93_v3.seq	16
1094	mocapbpm93_v3	striker_mocapbpm93_v3.seq	16
1095	mocapbpm93_v3	swing_clap_mocapbpm93_v3.seq	16
1096	mocapbpm93_v3	tell_em_r_mocapbpm93_v3.seq	16
1097	mocapbpm93_v3	ten_step_mocapbpm93_v3.seq	16
1098	mocapbpm93_v3	woo_jab_mocapbpm93_v3.seq	16
1099	moveslikejagger	alcoholic_moveslikejagger.seq	16
1100	moveslikejagger	collar_poppin_moveslikejagger.seq	16
1101	moveslikejagger	deep_inside_l_moveslikejagger.seq	16
1102	moveslikejagger	deep_inside_r_moveslikejagger.seq	16
1103	moveslikejagger	dont_care_moveslikejagger.seq	16
1104	moveslikejagger	drummy_moveslikejagger.seq	16
1105	moveslikejagger	ease_up_moveslikejagger.seq	16
1106	moveslikejagger	explode_moveslikejagger.seq	16
1107	moveslikejagger	feel_me_l_moveslikejagger.seq	16
1108	moveslikejagger	feel_me_r_moveslikejagger.seq	16
1109	moveslikejagger	find_your_heart_moveslikejagger.seq	16
1110	moveslikejagger	finishing_move_moveslikejagger.seq	14
1111	moveslikejagger	frustration_moveslikejagger.seq	16
1112	moveslikejagger	get_your_eagle_on_down_moveslikejagger.seq	16
1113	moveslikejagger	get_your_eagle_on_up_moveslikejagger.seq	16
1114	moveslikejagger	girly_alcoholic_moveslikejagger.seq	16
1115	moveslikejagger	girly_alcoholic_snatch_moveslikejagger.seq	16
1116	moveslikejagger	gotcha_moveslikejagger.seq	16
1117	moveslikejagger	happy_day_moveslikejagger.seq	16
1118	moveslikejagger	he_man_l_moveslikejagger.seq	16
1119	moveslikejagger	he_man_r_moveslikejagger.seq	16
1120	moveslikejagger	hip_hopscotch_moveslikejagger.seq	16
1121	moveslikejagger	hot_stuff_1_moveslikejagger.seq	16
1122	moveslikejagger	hot_stuff_2_moveslikejagger.seq	16
1123	moveslikejagger	ignition_moveslikejagger.seq	16
1124	moveslikejagger	ja_house_1_moveslikejagger.seq	16
1125	moveslikejagger	ja_house_2_moveslikejagger.seq	16
1126	moveslikejagger	jazz_square_moveslikejagger.seq	16
1127	moveslikejagger	lunatic_moveslikejagger.seq	16
1128	moveslikejagger	marching_band_down_moveslikejagger.seq	16
1129	moveslikejagger	marching_band_up_moveslikejagger.seq	16
1130	moveslikejagger	mj_l_moveslikejagger.seq	16
1131	moveslikejagger	mj_r_moveslikejagger.seq	16
1132	moveslikejagger	model_walk_l_moveslikejagger.seq	16
1133	moveslikejagger	moves_like_jagger_both_moveslikejagger.seq	16
1134	moveslikejagger	moves_like_jagger_l_moveslikejagger.seq	16
1135	moveslikejagger	moves_like_jagger_r_moveslikejagger.seq	16
1136	moveslikejagger	muscle_man_moveslikejagger.seq	16
1137	moveslikejagger	parallel_park_moveslikejagger.seq	16
1138	moveslikejagger	pose_moveslikejagger.seq	16
1139	moveslikejagger	prep_spin_reverse_roll_moveslikejagger.seq	16
1140	moveslikejagger	rodeo_r_moveslikejagger.seq	16
1141	moveslikejagger	run_up_on_you_moveslikejagger.seq	16
1142	moveslikejagger	sexy_time_moveslikejagger.seq	16
1143	moveslikejagger	she_wants_it_moveslikejagger.seq	16
1144	moveslikejagger	shifting_gear_l_moveslikejagger.seq	16
1145	moveslikejagger	shifting_gear_r_moveslikejagger.seq	16
1146	moveslikejagger	snaps_moveslikejagger.seq	16
1147	moveslikejagger	stand_your_ground_moveslikejagger.seq	16
1148	moveslikejagger	standing_wheelchair_l_moveslikejagger.seq	16
1149	moveslikejagger	standing_wheelchair_r_moveslikejagger.seq	16
1150	moveslikejagger	step_off_l_moveslikejagger.seq	16
1151	moveslikejagger	step_off_r_moveslikejagger.seq	16
1152	moveslikejagger	stick_up_moveslikejagger.seq	16
1153	moveslikejagger	swag_shaker_moveslikejagger.seq	16
1154	moveslikejagger	wipe_me_down_moveslikejagger.seq	16
1155	moveslikejagger	xd_out_moveslikejagger.seq	16
1156	moveslikejagger	yeah_x3_moveslikejagger.seq	16
1157	mrsaxobeat	brit_pumps_mrsaxobeat.seq	16
1158	mrsaxobeat	butter_slide_mrsaxobeat.seq	16
1159	mrsaxobeat	chest_pain_mrsaxobeat.seq	16
1160	mrsaxobeat	cross_pump_mrsaxobeat.seq	16
1161	mrsaxobeat	dirty_slut_mrsaxobeat.seq	16
1162	mrsaxobeat	finishing_move_mrsaxobeat.seq	14
1163	mrsaxobeat	go_deep_mrsaxobeat.seq	16
1164	mrsaxobeat	heel_break_mrsaxobeat.seq	16
1165	mrsaxobeat	heel_grinder_mrsaxobeat.seq	16
1166	mrsaxobeat	hey_u_mrsaxobeat.seq	16
1167	mrsaxobeat	hip_freak_mrsaxobeat.seq	16
1168	mrsaxobeat	hip_placement_mrsaxobeat.seq	16
1169	mrsaxobeat	i_need_it_mrsaxobeat.seq	16
1170	mrsaxobeat	joy_ride_2_mrsaxobeat.seq	16
1171	mrsaxobeat	joy_ride_mrsaxobeat.seq	16
1172	mrsaxobeat	kick_step_back_mrsaxobeat.seq	16
1173	mrsaxobeat	lil_ol_me_mrsaxobeat.seq	16
1174	mrsaxobeat	moment_mrsaxobeat.seq	16
1175	mrsaxobeat	princess_snap_l_mrsaxobeat.seq	16
1176	mrsaxobeat	princess_snap_r_mrsaxobeat.seq	16
1177	mrsaxobeat	rotate_mrsaxobeat.seq	16
1178	mrsaxobeat	sexiness_mrsaxobeat.seq	16
1179	mrsaxobeat	slow_pull_mrsaxobeat.seq	16
1180	mrsaxobeat	spaztick_mrsaxobeat.seq	16
1181	mrsaxobeat	turn_and_trix_mrsaxobeat.seq	16
1182	mrsaxobeat	turn_it_back_mrsaxobeat.seq	16
1183	mrsaxobeat	undercover_freak_mrsaxobeat.seq	16
1184	mrsaxobeat	wait_4_it_mrsaxobeat.seq	16
1185	nowthatwefoundlove	bash_that_nowthatwefoundlove.seq	16
1186	nowthatwefoundlove	big_daddy_l_nowthatwefoundlove.seq	16
1187	nowthatwefoundlove	big_daddy_r_nowthatwefoundlove.seq	16
1188	nowthatwefoundlove	brush_tap_shuffle_l_nowthatwefoundlove.seq	16
1189	nowthatwefoundlove	brush_tap_shuffle_r_nowthatwefoundlove.seq	16
1190	nowthatwefoundlove	do_the_right_thing_l_nowthatwefoundlove.seq	16
1191	nowthatwefoundlove	do_the_right_thing_r_nowthatwefoundlove.seq	16
1192	nowthatwefoundlove	dum_dum_diddley_dee_nowthatwefoundlove.seq	16
1193	nowthatwefoundlove	finishing_move_nowthatwefoundlove.seq	14
1194	nowthatwefoundlove	flex_nowthatwefoundlove.seq	16
1195	nowthatwefoundlove	foot_swap_l_nowthatwefoundlove.seq	16
1196	nowthatwefoundlove	foot_swap_r_nowthatwefoundlove.seq	16
1197	nowthatwefoundlove	ham_that_nowthatwefoundlove.seq	16
1198	nowthatwefoundlove	heavy_d_nowthatwefoundlove.seq	16
1199	nowthatwefoundlove	hit_wonder_nowthatwefoundlove.seq	16
1200	nowthatwefoundlove	house_tap_nowthatwefoundlove.seq	16
1201	nowthatwefoundlove	loom_nowthatwefoundlove.seq	16
1202	nowthatwefoundlove	mary_j_l_nowthatwefoundlove.seq	16
1203	nowthatwefoundlove	mary_j_r_nowthatwefoundlove.seq	16
1204	nowthatwefoundlove	minicopter_nowthatwefoundlove.seq	16
1205	nowthatwefoundlove	mookie_nowthatwefoundlove.seq	16
1206	nowthatwefoundlove	niece_nowthatwefoundlove.seq	16
1207	nowthatwefoundlove	propeller_lean_l_nowthatwefoundlove.seq	16
1208	nowthatwefoundlove	propeller_lean_r_nowthatwefoundlove.seq	16
1209	nowthatwefoundlove	ripple_out_lr_nowthatwefoundlove.seq	16
1210	nowthatwefoundlove	rosie_nowthatwefoundlove.seq	16
1211	nowthatwefoundlove	shoulder_pop_l_nowthatwefoundlove.seq	16
1212	nowthatwefoundlove	shoulder_pop_r_nowthatwefoundlove.seq	16
1213	nowthatwefoundlove	side_rodeo_l_nowthatwefoundlove.seq	16
1214	nowthatwefoundlove	side_rodeo_r_nowthatwefoundlove.seq	16
1215	nowthatwefoundlove	skate_nowthatwefoundlove.seq	16
1216	nowthatwefoundlove	skeleton_shake_nowthatwefoundlove.seq	16
1217	nowthatwefoundlove	tornado_nowthatwefoundlove.seq	16
1218	nowthatwefoundlove	velvet_nowthatwefoundlove.seq	16
1219	nowthatwefoundlove	which_is_it_nowthatwefoundlove.seq	16
1220	nowthatwefoundlove	x_it_out_nowthatwefoundlove.seq	16
1221	omg	arms_cross_r_reach_omg.seq	16
1222	omg	atl_l_omg.seq	16
1223	omg	atl_r_omg.seq	16
1224	omg	big_heart_omg.seq	16
1225	omg	brim_strokers_omg.seq	16
1226	omg	cherry_picker_omg.seq	16
1227	omg	cigar_pull_omg.seq	16
1228	omg	cross_jump_look_out_omg.seq	16
1229	omg	cross_jump_neck_roll_omg.seq	16
1230	omg	crowd_jump_omg.seq	16
1231	omg	double_dutch_start_l_omg.seq	16
1232	omg	finger_roll_omg.seq	16
1233	omg	finishing_move_omg.seq	14
1234	omg	flex_o_twist_omg.seq	16
1235	omg	flick_your_ashes_omg.seq	16
1236	omg	flii_stylez_2_omg.seq	16
1237	omg	flii_stylez_omg.seq	16
1238	omg	flii_stylez_slow_omg.seq	16
1239	omg	get_suited_omg.seq	16
1240	omg	goof_troop_omg.seq	16
1241	omg	haircomb_omg.seq	16
1242	omg	hammer_hitter_omg.seq	16
1243	omg	head_to_toes_omg.seq	16
1244	omg	hold_and_swipe_omg.seq	16
1245	omg	house_kick_draw_up_omg.seq	16
1246	omg	hypnosis_l_omg.seq	16
1247	omg	hypnosis_r_omg.seq	16
1248	omg	inner_stuggele_omg.seq	16
1249	omg	jamals_muscles_omg.seq	16
1250	omg	jump_lean_l_omg.seq	16
1251	omg	jump_lean_r_omg.seq	16
1252	omg	kick_arm_cross_oh_salute_omg.seq	16
1253	omg	kid_n_play_l_omg.seq	16
1254	omg	kid_n_play_r_omg.seq	16
1255	omg	let_the_beat_drop_omg.seq	16
1256	omg	look_up_in_the_sky_omg.seq	16
1257	omg	marvels_omg.seq	16
1258	omg	monkey_grab_omg.seq	16
1259	omg	oh_x3_l_omg.seq	16
1260	omg	oh_x3_r_omg.seq	16
1261	omg	piano_player_omg.seq	16
1262	omg	protect_yourself_spin_press_omg.seq	16
1263	omg	pull_around_l_r_omg.seq	16
1264	omg	pull_in_dove_release_omg.seq	16
1265	omg	scream_out_loud_l_omg.seq	16
1266	omg	shoot_and_body_roll_omg.seq	16
1267	omg	shoot_ball_change_head_whip_omg.seq	16
1268	omg	speak_no_evil_omg.seq	16
1269	omg	spin_press_omg.seq	16
1270	omg	squat_jump_hold_stand_straight_omg.seq	16
1271	omg	squat_jump_move_out_of_the_way_omg.seq	16
1272	omg	step_clap_l_omg.seq	16
1273	omg	step_clap_r_omg.seq	16
1274	omg	step_clap_reverse_omg.seq	16
1275	omg	stylin_on_em_omg.seq	16
1276	omg	sunup_sundown_omg.seq	16
1277	omg	sushi_omg.seq	16
1278	omg	swipe_lr_omg.seq	16
1279	omg	the_bojangle_copter_omg.seq	16
1280	omg	the_bow_omg.seq	16
1281	omg	the_heel_reach_pull_back_fakeout_run_omg.seq	16
1282	omg	the_oh_salute_omg.seq	16
1283	omg	ts_scissor_omg.seq	16
1284	omg	twist_o_flex_omg.seq	16
1285	omg	u_r_glory_omg.seq	16
1286	omg	u_r_slop_l_omg.seq	16
1287	omg	u_r_slop_r_omg.seq	16
1288	omg	u_r_tnt_omg.seq	16
1289	omg	ur_iconic_omg.seq	16
1290	onthefloor	_1_2_3_punch_l_onthefloor.seq	16
1291	onthefloor	_1_2_3_punch_r_onthefloor.seq	16
1292	onthefloor	allure_onthefloor.seq	16
1293	onthefloor	back_up_bouncer_onthefloor.seq	16
1294	onthefloor	big_titty_t_onthefloor.seq	16
1295	onthefloor	booty_drum_onthefloor.seq	16
1296	onthefloor	bouncer_booty_thumbs_up_onthefloor.seq	16
1297	onthefloor	chimichanga_onthefloor.seq	16
1298	onthefloor	corkscrew_step_onthefloor.seq	16
1299	onthefloor	dog_whip_onthefloor.seq	16
1300	onthefloor	donka_booty_onthefloor.seq	16
1301	onthefloor	elevate_your_rock_onthefloor.seq	16
1302	onthefloor	fan_it_out_onthefloor.seq	16
1303	onthefloor	finishing_move_onthefloor.seq	14
1304	onthefloor	flex_onthefloor.seq	16
1305	onthefloor	flex_up_onthefloor.seq	16
1306	onthefloor	genie_kick_onthefloor.seq	16
1307	onthefloor	genie_shuffle_onthefloor.seq	16
1308	onthefloor	i_wanna_slam_u_onthefloor.seq	16
1309	onthefloor	jugular_onthefloor.seq	16
1310	onthefloor	latina_onthefloor.seq	16
1311	onthefloor	long_stretch_l_onthefloor.seq	16
1312	onthefloor	long_stretch_r_onthefloor.seq	16
1313	onthefloor	luxurious_slide_and_clap_onthefloor.seq	16
1314	onthefloor	move_your_chest_onthefloor.seq	16
1315	onthefloor	nope_step_onthefloor.seq	16
1316	onthefloor	poke_it_out_onthefloor.seq	16
1317	onthefloor	punchy_onthefloor.seq	16
1318	onthefloor	retardo_foster_jr_onthefloor.seq	16
1319	onthefloor	rock_out_onthefloor.seq	16
1320	onthefloor	sexy_chocolate_onthefloor.seq	16
1321	onthefloor	skate_onthefloor.seq	16
1322	onthefloor	smelly_nelly_onthefloor.seq	16
1323	onthefloor	stop_the_elevator_onthefloor.seq	16
1324	onthefloor	swag_rock_onthefloor.seq	16
1325	onthefloor	sweat_frenchy_onthefloor.seq	16
1326	onthefloor	sweat_it_out_onthefloor.seq	16
1327	onthefloor	torch_stomp_onthefloor.seq	16
1328	onthefloor	wazzow_onthefloor.seq	16
1329	onthefloor	whack_attack_onthefloor.seq	16
1330	onthefloor	window_dangle_onthefloor.seq	16
1331	onthefloor	youd_better_duck_onthefloor.seq	16
1332	onthefloor	youre_a_jerk_onthefloor.seq	16
1333	sambadejaneiro	boom_boom_sambadejaneiro.seq	16
1334	sambadejaneiro	brush_tap_l_sambadejaneiro.seq	16
1335	sambadejaneiro	brush_tap_r_sambadejaneiro.seq	16
1336	sambadejaneiro	crazy_drums_sambadejaneiro.seq	16
1337	sambadejaneiro	dbl_femme_low_sambadejaneiro.seq	16
1338	sambadejaneiro	dbl_femme_sambadejaneiro.seq	16
1339	sambadejaneiro	dbl_spin_l_sambadejaneiro.seq	16
1340	sambadejaneiro	dbl_spin_r_sambadejaneiro.seq	16
1341	sambadejaneiro	fan_yourself_sambadejaneiro.seq	16
1342	sambadejaneiro	femme_low_sambadejaneiro.seq	16
1343	sambadejaneiro	femme_sambadejaneiro.seq	16
1344	sambadejaneiro	finishing_move_sambadejaneiro.seq	14
1345	sambadejaneiro	glory_sambadejaneiro.seq	16
1346	sambadejaneiro	hummingbird_sambadejaneiro.seq	16
1347	sambadejaneiro	ice_cream_sambadejaneiro.seq	16
1348	sambadejaneiro	motherland_l_sambadejaneiro.seq	16
1349	sambadejaneiro	motherland_r_sambadejaneiro.seq	16
1350	sambadejaneiro	plead_l_sambadejaneiro.seq	16
1351	sambadejaneiro	plead_r_sambadejaneiro.seq	16
1352	sambadejaneiro	pose_and_laugh_sambadejaneiro.seq	16
1353	sambadejaneiro	pose_sambadejaneiro.seq	16
1354	sambadejaneiro	pump_sambadejaneiro.seq	16
1355	sambadejaneiro	rise_sambadejaneiro.seq	16
1356	sambadejaneiro	run_step_sambadejaneiro.seq	16
1357	sambadejaneiro	scoops_l_sambadejaneiro.seq	16
1358	sambadejaneiro	scoops_r_sambadejaneiro.seq	16
1359	sambadejaneiro	set_sambadejaneiro.seq	16
1360	sambadejaneiro	shimmy_sambadejaneiro.seq	16
1361	sambadejaneiro	shoe_shake_l_sambadejaneiro.seq	16
1362	sambadejaneiro	shoe_shake_r_sambadejaneiro.seq	16
1363	sambadejaneiro	slow_pump_sambadejaneiro.seq	16
1364	sambadejaneiro	slower_pump_sambadejaneiro.seq	16
1365	sambadejaneiro	spin_l_sambadejaneiro.seq	16
1366	sambadejaneiro	spin_r_sambadejaneiro.seq	16
1367	scream	angles_scream.seq	16
1368	scream	arms_up_point_lr_scream.seq	16
1369	scream	clutch_flick_lr_scream.seq	16
1370	scream	curls_scream.seq	16
1371	scream	curls_scream_out_scream.seq	16
1372	scream	emanate_scream.seq	16
1373	scream	finishing_move_scream.seq	14
1374	scream	headscan_scream.seq	16
1375	scream	heavy_drinking_scream.seq	16
1376	scream	just_one_rl_scream.seq	16
1377	scream	lean_low_l_and_throw_scream.seq	16
1378	scream	lean_low_l_scream.seq	16
1379	scream	lean_low_r_and_throw_scream.seq	16
1380	scream	lean_low_r_scream.seq	16
1381	scream	magnetic_l_scream.seq	16
1382	scream	magnetic_r_scream.seq	16
1383	scream	marco_polo_l_scream.seq	16
1384	scream	marco_polo_r_scream.seq	16
1385	scream	muscle_man_scream.seq	16
1386	scream	ovation_l_scream.seq	16
1387	scream	ovation_r_scream.seq	16
1388	scream	point_tick_down_l1_scream.seq	16
1389	scream	point_tick_down_l2_scream.seq	16
1390	scream	point_tick_down_r1_scream.seq	16
1391	scream	point_tick_down_r2_scream.seq	16
1392	scream	point_to_self_twice_scream.seq	16
1393	scream	reach_out_rl_scream.seq	16
1394	scream	rock_and_reset_l_scream.seq	16
1395	scream	rock_and_reset_r_scream.seq	16
1396	scream	rock_and_switch_l_scream.seq	16
1397	scream	rock_and_switch_r_scream.seq	16
1398	scream	rr_trek_scream.seq	16
1399	scream	scream_l_scream.seq	16
1400	scream	scream_r_scream.seq	16
1401	scream	spin_r_ll_scream.seq	16
1402	scream	step_up_scream.seq	16
1403	scream	stereo_scream.seq	16
1404	scream	toyrs_r_up_2_scream.seq	16
1405	scream	toys_r_up_1_scream.seq	16
1406	scream	trek_scream.seq	16
1407	scream	twist_my_arm_scream.seq	16
1408	sexyandiknowit	air_pump_c_sexyandiknowit.seq	16
1409	sexyandiknowit	air_pump_l_sexyandiknowit.seq	16
1410	sexyandiknowit	air_pump_r_sexyandiknowit.seq	16
1411	sexyandiknowit	animal_sexyandiknowit.seq	16
1412	sexyandiknowit	arms_out_sexyandiknowit.seq	16
1413	sexyandiknowit	around_the_head_spank_sexyandiknowit.seq	16
1414	sexyandiknowit	ashanti_sexyandiknowit.seq	16
1415	sexyandiknowit	beyonce_sexyandiknowit.seq	16
1416	sexyandiknowit	body_l_sexyandiknowit.seq	16
1417	sexyandiknowit	body_roll_sexyandiknowit.seq	16
1418	sexyandiknowit	can_can_girl_sexyandiknowit.seq	16
1419	sexyandiknowit	fat_joe_lr_sexyandiknowit.seq	16
1420	sexyandiknowit	finishing_move_sexyandiknowit.seq	14
1421	sexyandiknowit	head_around_sexyandiknowit.seq	16
1422	sexyandiknowit	head_r_sexyandiknowit.seq	16
1423	sexyandiknowit	hopscotch_rl_sexyandiknowit.seq	16
1424	sexyandiknowit	karate_kid_sexyandiknowit.seq	16
1425	sexyandiknowit	kung_fu_rl_sexyandiknowit.seq	16
1426	sexyandiknowit	lines_sexyandiknowit.seq	16
1427	sexyandiknowit	luam_sexyandiknowit.seq	16
1428	sexyandiknowit	marine_l_sexyandiknowit.seq	16
1429	sexyandiknowit	marine_r_sexyandiknowit.seq	16
1430	sexyandiknowit	michael_sexyandiknowit.seq	16
1431	sexyandiknowit	no_she_didnt_sexyandiknowit.seq	16
1432	sexyandiknowit	pimp_stroll_sexyandiknowit.seq	16
1433	sexyandiknowit	pimp_tap_sexyandiknowit.seq	16
1434	sexyandiknowit	pose_sexyandiknowit.seq	16
1435	sexyandiknowit	present_rl_sexyandiknowit.seq	16
1436	sexyandiknowit	robot_sexyandiknowit.seq	16
1437	sexyandiknowit	sexy_walk_l_sexyandiknowit.seq	16
1438	sexyandiknowit	snap_high_snap_low_sexyandiknowit.seq	16
1439	sexyandiknowit	stab_wave_sexyandiknowit.seq	16
1440	sexyandiknowit	stripper_dance_sexyandiknowit.seq	16
1441	sexyandiknowit	swag_low_sexyandiknowit.seq	16
1442	sexyandiknowit	swagggggggg_sexyandiknowit.seq	16
1443	sexyandiknowit	take_it_off_sexyandiknowit.seq	16
1444	sexyandiknowit	taps_sexyandiknowit.seq	16
1445	sexyandiknowit	the_village_sexyandiknowit.seq	16
1446	sexyandiknowit	turn_up_the_music_sexyandiknowit.seq	16
1447	sexyandiknowit	wiggle_front_birdie_sexyandiknowit.seq	16
1448	sexyandiknowit	wiggle_front_sexyandiknowit.seq	16
1449	sexyandiknowit	wiggle_l_birdie_sexyandiknowit.seq	16
1450	sexyandiknowit	wiggle_l_sexyandiknowit.seq	16
1451	sexyandiknowit	wiggle_r_birdie_sexyandiknowit.seq	16
1452	sexyandiknowit	wiggle_r_sexyandiknowit.seq	16
1453	sexyandiknowit	window_sexyandiknowit.seq	16
1454	sexyandiknowit	x_sexyandiknowit.seq	16
1455	sexyandiknowit	xena_warrior_princess_sexyandiknowit.seq	16
1456	starships	checks_starships.seq	16
1457	starships	collar_rl_starships.seq	16
1458	starships	dance_dance_starships.seq	16
1459	starships	drive_starships.seq	16
1460	starships	elbow_fb_starships.seq	16
1461	starships	finishing_move_starships.seq	14
1462	starships	fist_throw_starships.seq	16
1463	starships	fly_l_starships.seq	16
1464	starships	fly_r_starships.seq	16
1465	starships	gymming_fb_starships.seq	16
1466	starships	gymming_rl_starships.seq	16
1467	starships	hulk_l_starships.seq	16
1468	starships	hulk_r_starships.seq	16
1469	starships	kay_and_jay_starships.seq	16
1470	starships	nayko_starships.seq	16
1471	starships	open_a_window_starships.seq	16
1472	starships	party_pump_starships.seq	16
1473	starships	pump_point_l_starships.seq	16
1474	starships	pump_point_r_starships.seq	16
1475	starships	raise_the_roof_starships.seq	16
1476	starships	scream_l_starships.seq	16
1477	starships	scream_r_starships.seq	16
1478	starships	shawanda_starships.seq	16
1479	starships	sidekicks_starships.seq	16
1480	starships	sneaker_starships.seq	16
1481	starships	starships_l_starships.seq	16
1482	starships	starships_r_starships.seq	16
1483	starships	switch_blades_starships.seq	16
1484	starships	the_nicki_starships.seq	16
1485	starships	tick_tock_starships.seq	16
1486	starships	tightrope_low_starships.seq	16
1487	starships	twinkle_twinkle_starships.seq	16
1488	starships	watch_your_face_starships.seq	16
1489	starships	wop_l_starships.seq	16
1490	starships	wop_r_starships.seq	16
1491	stereolove	baby_baby_stereolove.seq	16
1492	stereolove	barreto_switch_stereolove.seq	16
1493	stereolove	broken_comfort_stereolove.seq	16
1494	stereolove	butter_slide_stereolove.seq	16
1495	stereolove	chaos_stereolove.seq	16
1496	stereolove	chase_stereolove.seq	16
1497	stereolove	chest_drop_stereolove.seq	16
1498	stereolove	chest_pop_stereolove.seq	16
1499	stereolove	disfunction_stereolove.seq	16
1500	stereolove	finishing_move_stereolove.seq	14
1501	stereolove	hang_man_stereolove.seq	16
1502	stereolove	in_skate_stereolove.seq	16
1503	stereolove	jacky_stereolove.seq	16
1504	stereolove	kick_step_back_stereolove.seq	16
1505	stereolove	kick_swing_stereolove.seq	16
1506	stereolove	liquid_soul_stereolove.seq	16
1507	stereolove	long_stretch_stereolove.seq	16
1508	stereolove	merengue_stereolove.seq	16
1509	stereolove	picture_frames_stereolove.seq	16
1510	stereolove	potluck_stereolove.seq	16
1511	stereolove	pull_away_stereolove.seq	16
1512	stereolove	round_and_round_stereolove.seq	16
1513	stereolove	salsero_stereolove.seq	16
1514	stereolove	side_bounce_stereolove.seq	16
1515	stereolove	side_view_stereolove.seq	16
1516	stereolove	skip_trip_stereolove.seq	16
1517	stereolove	sky_rocket_stereolove.seq	16
1518	stereolove	sliddy_stereolove.seq	16
1519	stereolove	slide_in_stereolove.seq	16
1520	stereolove	smushy_hearty_stereolove.seq	16
1521	stereolove	so_fly_stereolove.seq	16
1522	stereolove	truffle_kicks_stereolove.seq	16
1523	supersonic	bobblehead_supersonic.seq	16
1524	supersonic	boogaloo_supersonic.seq	16
1525	supersonic	bounce_supersonic.seq	16
1526	supersonic	break_wave_in_r_supersonic.seq	16
1527	supersonic	break_wave_out_l_supersonic.seq	16
1528	supersonic	broke_bounce_supersonic.seq	16
1529	supersonic	build_up_supersonic.seq	16
1530	supersonic	cobra_supersonic.seq	16
1531	supersonic	collapsable_supersonic.seq	16
1532	supersonic	coup_passe_l_supersonic.seq	16
1533	supersonic	coup_passe_r_supersonic.seq	16
1534	supersonic	dbl_fresno_down_rl_supersonic.seq	16
1535	supersonic	diagonal_chest_pop_l_supersonic.seq	16
1536	supersonic	diagonal_chest_pop_r_supersonic.seq	16
1537	supersonic	dime_stop_l_supersonic.seq	16
1538	supersonic	dime_stop_r_supersonic.seq	16
1539	supersonic	dynamo_supersonic.seq	16
1540	supersonic	elevator_supersonic.seq	16
1541	supersonic	finishing_move_supersonic.seq	14
1542	supersonic	flip_the_egg_supersonic.seq	16
1543	supersonic	frankenbot_supersonic.seq	16
1544	supersonic	giant_robot_arms_supersonic.seq	16
1545	supersonic	heiroglyphics_supersonic.seq	16
1546	supersonic	johnny_5_l_supersonic.seq	16
1547	supersonic	johnny_5_r_supersonic.seq	16
1548	supersonic	mammogram_supersonic.seq	16
1549	supersonic	marionette_supersonic.seq	16
1550	supersonic	milk_the_cow_supersonic.seq	16
1551	supersonic	move_it_over_l_supersonic.seq	16
1552	supersonic	move_it_over_r_supersonic.seq	16
1553	supersonic	pinnochio_supersonic.seq	16
1554	supersonic	pop_and_fly_supersonic.seq	16
